-3.216146132736875107e-01,1.271379235138466735e-01,-1.014782742818196359e+00,-2.252111875768293636e+00,7.222283828868817368e-01,1.470456451141171961e+00,1.269803011110488988e+00
-3.865377451606945014e-01,7.455607519149779483e-01,-6.823378495779837127e-01,-1.288925376323231342e+00,7.282329463164011196e-01,1.013565745714637867e+00,1.142165211529071911e+00
-1.107674251504020407e-01,1.008155031464007090e+00,-5.910312406341035052e-01,-7.943069873764309063e-01,5.729988841003066380e-01,9.613771744204890890e-01,7.366916780579421120e-01
5.247470543551863154e-01,7.864949363910287428e-01,-3.216728438769211329e-01,-1.006442018609314371e+00,-1.585816217871484635e-01,1.123319686845739573e+00,1.379365892112255076e-01
1.051496886357926597e+00,4.021775311096495442e-01,-3.046639297008514324e-01,-1.649952172158521968e+00,-4.143158982348379427e-01,1.399939694762230902e+00,1.707736418382973034e-02
1.483413974731581764e+00,-2.226801448705836572e-01,-1.985030742800026060e-01,-2.412410026148745779e+00,-6.452087935672865537e-01,1.515294998844464169e+00,8.003010758840406469e-02
